,url,title,date,sentence
116,https://www.mk.ru/blogs/posts/nadeyus-rossiyskie-chinovniki-otkazhutsya-ot-sodomitskikh-ayfonov-i-aypadov.html,"Надеюсь, российские чиновники откажутся от содомитских айфонов и айпадов?!. Блог Евгения Понасенкова на mk.ru",31 октября 2014,"А я хочу напомнить, что он пришел на работу в Apple в марте 1998 года."
117,https://www.mk.ru/blogs/posts/nadeyus-rossiyskie-chinovniki-otkazhutsya-ot-sodomitskikh-ayfonov-i-aypadov.html,"Надеюсь, российские чиновники откажутся от содомитских айфонов и айпадов?!. Блог Евгения Понасенкова на mk.ru",31 октября 2014,В 2011 Кук был назначен на пост гендиректора компании (после отставки Джобса).
118,https://www.mk.ru/blogs/posts/nadeyus-rossiyskie-chinovniki-otkazhutsya-ot-sodomitskikh-ayfonov-i-aypadov.html,"Надеюсь, российские чиновники откажутся от содомитских айфонов и айпадов?!. Блог Евгения Понасенкова на mk.ru",31 октября 2014,"За время руководства Кука Apple успешно запустила на рынок смартфон iPhone 5, 6 серий планшет iPad третьего поколения, а также множество программных новинок."
119,https://www.mk.ru/blogs/posts/nadeyus-rossiyskie-chinovniki-otkazhutsya-ot-sodomitskikh-ayfonov-i-aypadov.html,"Надеюсь, российские чиновники откажутся от содомитских айфонов и айпадов?!. Блог Евгения Понасенкова на mk.ru",31 октября 2014,"Теперь, по логике вещей, руководствуясь принципами советской духовности, отечественные чиновники обязаны отказаться от всех этих технических новинок."
120,https://www.mk.ru/blogs/posts/nadeyus-rossiyskie-chinovniki-otkazhutsya-ot-sodomitskikh-ayfonov-i-aypadov.html,"Надеюсь, российские чиновники откажутся от содомитских айфонов и айпадов?!. Блог Евгения Понасенкова на mk.ru",31 октября 2014,"Кроме того, необходимо оградить несовершеннолетних от использования предметов, автоматически пропагандирующих неправильную (с точки зрения российских законов) любовь."
121,https://www.mk.ru/blogs/posts/nadeyus-rossiyskie-chinovniki-otkazhutsya-ot-sodomitskikh-ayfonov-i-aypadov.html,"Надеюсь, российские чиновники откажутся от содомитских айфонов и айпадов?!. Блог Евгения Понасенкова на mk.ru",31 октября 2014,"В этой связи я бы так же запретил следующее: - научные знания (изначально изобретены в Древней Греции, в полисах, где однополые отношения были частью этической, а затем и государственной доктрины калокагатии), основные виды обретенных там же и при тех обстоятельствах искусств."
122,https://www.mk.ru/blogs/posts/nadeyus-rossiyskie-chinovniki-otkazhutsya-ot-sodomitskikh-ayfonov-i-aypadov.html,"Надеюсь, российские чиновники откажутся от содомитских айфонов и айпадов?!. Блог Евгения Понасенкова на mk.ru",31 октября 2014,"Отдельным законом запретить упоминать имена Сократа, Платона, Аристотеля, Антисфена. - запретить использовать перспективу в живописи (открыта содомитом Леонардо да Винчи) - запретить использование компьютера (Алан Тьюринг). - запретить литературные произведения: Софокла, Еврипида, Петрония, Аппулея, Сервантеса, Марлоу, Шекспира, Флобера, Уайльда, Пруста, Стринберга, Т. Уильямса, Г. Х. Андерсена, Жюля Верна, Сомерсета Моэма, Томаса Манна, Андре Жида, Лорки, Брехта, Э. Олби, Трумана Капоте, Гора Видала, Алена Гинзберга, Кортасара, Сэлинджера, Арагона, Габриеля Арно; плюс – запретить поэтов: Вергилия, Катулла, Горация, Ювенала, Саади, Хафиза, У. Блейка, Байрона (он «би» - его можно запретить наполовину – по середине собрания сочинений), Шелли, фон Клейста, Бодлера, Верлена, Рембо, Киплинга, Уитмена, Кавафиса, Цветаеву, Рильке (связь с Кокто), Кокто, Батюшкова, Кузмина, Клюева, Есенина (так же – запретим наполовину собрания сочинений), Лермонтова в юбилейный госпраздник трогать временно не будем, но, как праздник закончится, - государственно запретим! - запретить исполнять музыку: Генделя, Люлли, Беллини, Шуберта (наполовину клавиров), Вагнера (наполовину опер – все равно очень длинные), Чайковского, Сен-Санса, Пуленка, Бриттена (кстати, мелодия «Нежности» А. Пахмутовой – это плагиат из «Сентиментальной Сарабанды» Б. Бриттена!), Кола Портера и т.д. - запретить упоминания о следующих полководцах: Александр Македонский, Юлий Цезарь («муж всех жен и жена всех солдат», как его называли современники; он тоже «би» - значит, запрещаем до времени «Рубикона»), Ричард Львиное Сердце, Фридрих Великий, Жак де Моле (великий магистр ордена тамплиеров), маршал принц Конде, маршалы Вандом и Тюренн, принц Евгений Савойский, генерал Макдональд (англо-бурская война), ген."
123,https://www.mk.ru/blogs/posts/nadeyus-rossiyskie-chinovniki-otkazhutsya-ot-sodomitskikh-ayfonov-i-aypadov.html,"Надеюсь, российские чиновники откажутся от содомитских айфонов и айпадов?!. Блог Евгения Понасенкова на mk.ru",31 октября 2014,"Монтгомери (Вторая мировая) и т.д. - Запретить чтение философов: Сократ, Платон, Аристотель, Диоген, Зенон, Э. Роттердамский, Фрэнсис Бэкон, Мишель Монтень, Людвиг Витгенштейн, Кьеркигор, Сантаяна, Ролан Барт, Мишель Фуко, Жак Деррида, Константин Леонтьев (кстати, православный «философ») и т.д. - вырвать из школьных учебников главы про 99 % древнегреческих политических деятелей и римских императоров, 88 % римских пап, 70 % фридрихов немецких и людовиков французских (+ их же Генрихов), прибавив к ним тов. Хамураппи (вместе с его законами), библейского Давида (если воспринимать текст библейского эпоса всерьез), султанов Баязета Первого и Махмуда Газневида, халифов Аль Амина и Аль Мутаваккида (это из зафиксированных в источниках – а так-то в их банях вообще….), практически всех японских сёгунов и т.д., и т.д. - изъять из магазинов диски пианистов: Рихтера, Владимира Горовица, Вэна Кляйберна (в транскрипции СССР – Ван Клиберн) и им подобных. - отобрать у российских чиновников и их семей одежду всех (всех это значит – всех!) дизайнеров с мировым именем (интересно, что после этого на депутатах останется??)."
124,https://www.mk.ru/blogs/posts/nadeyus-rossiyskie-chinovniki-otkazhutsya-ot-sodomitskikh-ayfonov-i-aypadov.html,"Надеюсь, российские чиновники откажутся от содомитских айфонов и айпадов?!. Блог Евгения Понасенкова на mk.ru",31 октября 2014,"Так же необходимо отказаться от просмотра патриотических басен, созданных гомосексуалистом и лауреатом двух Сталинских премий Сергеем Эйзенштейном."
125,https://www.mk.ru/blogs/posts/nadeyus-rossiyskie-chinovniki-otkazhutsya-ot-sodomitskikh-ayfonov-i-aypadov.html,"Надеюсь, российские чиновники откажутся от содомитских айфонов и айпадов?!. Блог Евгения Понасенкова на mk.ru",31 октября 2014,"Но запрет большого искусства духовный народ переживет, а вот от комедий Григория Александрова его будет сложнее отвадить…"
126,https://www.mk.ru/blogs/posts/kollegi-ne-speshite-gromko-nervnichat-i-pinat.html,"Коллеги, не спешите громко нервничать и пинать! . Блог Евгения Понасенкова на mk.ru",19 октября 2014,Какими блоги и лента Фейбука нервными стали.
127,https://www.mk.ru/blogs/posts/kollegi-ne-speshite-gromko-nervnichat-i-pinat.html,"Коллеги, не спешите громко нервничать и пинать! . Блог Евгения Понасенкова на mk.ru",19 октября 2014,"Только кто-нибудь что-нибудь глупое ляпнет - так его ранее героическую тушку волокут по улицам фейсбука и блогов, пиная в те же бока, в которые раньше целовали взасос."
128,https://www.mk.ru/blogs/posts/kollegi-ne-speshite-gromko-nervnichat-i-pinat.html,"Коллеги, не спешите громко нервничать и пинать! . Блог Евгения Понасенкова на mk.ru",19 октября 2014,"Вот Лёша Навальный, сидя в своей квартирке, не захотел отделять от неё далекий Крым."
129,https://www.mk.ru/blogs/posts/kollegi-ne-speshite-gromko-nervnichat-i-pinat.html,"Коллеги, не спешите громко нервничать и пинать! . Блог Евгения Понасенкова на mk.ru",19 октября 2014,Или Ходорковский из Швейцарии мечтает о русской социально справедливой империи.
130,https://www.mk.ru/blogs/posts/kollegi-ne-speshite-gromko-nervnichat-i-pinat.html,"Коллеги, не спешите громко нервничать и пинать! . Блог Евгения Понасенкова на mk.ru",19 октября 2014,"А представляете, если бы не дай Дарвин до современной техники дожил бы тов. Пушкин."
131,https://www.mk.ru/blogs/posts/kollegi-ne-speshite-gromko-nervnichat-i-pinat.html,"Коллеги, не спешите громко нервничать и пинать! . Блог Евгения Понасенкова на mk.ru",19 октября 2014,"И вот он в твиттере написал бы, что не поехал на Сенатскую площадь, потому что ему дорогу перебежал заяц, а он весь суеверный (это не моя шутка - это, как вы знаете, факт)."
132,https://www.mk.ru/blogs/posts/kollegi-ne-speshite-gromko-nervnichat-i-pinat.html,"Коллеги, не спешите громко нервничать и пинать! . Блог Евгения Понасенкова на mk.ru",19 октября 2014,"И тут лента фейса переполнилась бы оскорблениями, появились бы демотиваторы, изображающие Сергеича с зайцем посреди бутерброда в зубах."
133,https://www.mk.ru/blogs/posts/kollegi-ne-speshite-gromko-nervnichat-i-pinat.html,"Коллеги, не спешите громко нервничать и пинать! . Блог Евгения Понасенкова на mk.ru",19 октября 2014,"А уж, когда бы он из ссылки приехал в кабинет царя Николя Палкина (а так и было - прямо в пыльной одежде, даже домой не заехал - прямо к царю-батюшке) - тут бы вся прогрессивная фейсбуковская, эховская и прочая общественность назвала бы его скотиной и соглашателем."
134,https://www.mk.ru/blogs/posts/kollegi-ne-speshite-gromko-nervnichat-i-pinat.html,"Коллеги, не спешите громко нервничать и пинать! . Блог Евгения Понасенкова на mk.ru",19 октября 2014,"Причем, по факту они были бы правы."
135,https://www.mk.ru/blogs/posts/kollegi-ne-speshite-gromko-nervnichat-i-pinat.html,"Коллеги, не спешите громко нервничать и пинать! . Блог Евгения Понасенкова на mk.ru",19 октября 2014,Но тогда у нас по школам не висел бы его портрет и никто бы не пилил бюджет на юбилеях его жизни и творческого убийства.
136,https://www.mk.ru/blogs/posts/kollegi-ne-speshite-gromko-nervnichat-i-pinat.html,"Коллеги, не спешите громко нервничать и пинать! . Блог Евгения Понасенкова на mk.ru",19 октября 2014,"А так, ну, посетил он царя-палкина, а вы чай с «малинишным» вареньем пьёте - и ничего про это много месяцев, а то и лет не знаете."
137,https://www.mk.ru/blogs/posts/kollegi-ne-speshite-gromko-nervnichat-i-pinat.html,"Коллеги, не спешите громко нервничать и пинать! . Блог Евгения Понасенкова на mk.ru",19 октября 2014,"А там его уже и убьют - и пора лить слезы, писать диссертации."
138,https://www.mk.ru/blogs/posts/kollegi-ne-speshite-gromko-nervnichat-i-pinat.html,"Коллеги, не спешите громко нервничать и пинать! . Блог Евгения Понасенкова на mk.ru",19 октября 2014,"Так что - без нервов, всё равно с абсолютно чистой идейной биографией в этой сложноподчиненной стране только двое - один я, вторая умерла этим летом."
139,https://www.mk.ru/blogs/posts/issledovanie-bolezni-obshhestva-ne-po-uchebnikam.html,Исследование болезни общества не по учебникам…. Блог Евгения Понасенкова на mk.ru,15 октября 2014,"Не всем историкам выпадает сомнительная радость исследовать болезнь общества не по книжкам, а в режиме реального времени, совершенно материального кошмара."
140,https://www.mk.ru/blogs/posts/issledovanie-bolezni-obshhestva-ne-po-uchebnikam.html,Исследование болезни общества не по учебникам…. Блог Евгения Понасенкова на mk.ru,15 октября 2014,"Можно прочитать массу документов и монографий, посвященных эпохе 1930-х гг. в Германии и СССР – но только в личном столкновении с кафкианской машиной можно отточить формулировки."
141,https://www.mk.ru/blogs/posts/issledovanie-bolezni-obshhestva-ne-po-uchebnikam.html,Исследование болезни общества не по учебникам…. Блог Евгения Понасенкова на mk.ru,15 октября 2014,"Интересное ощущение для исследования (антропологического, исторического, психиатрического): каждый день русским двуногим сообщают про крах рубля (сложно вспомнить, когда еще нацвалюта так быстро летела к чертям окончательной ""духовности""), изъятие пенсионных накоплений на всякие авантюры, про законы, возвращающие мошенникам их арестованные в цивилизованных странах миллиарды, а двуногие, засунув головы в карманы (в генах без страуса, видимо, не обошлось) продолжают орать про собственную исключительность, несуществующие победы и проблемы всех соседних народов."
142,https://www.mk.ru/blogs/posts/issledovanie-bolezni-obshhestva-ne-po-uchebnikam.html,Исследование болезни общества не по учебникам…. Блог Евгения Понасенкова на mk.ru,15 октября 2014,Такой огромный дурдом - на насколько часовых поясов верности кретинизму и рабовладению.
143,https://www.mk.ru/blogs/posts/issledovanie-bolezni-obshhestva-ne-po-uchebnikam.html,Исследование болезни общества не по учебникам…. Блог Евгения Понасенкова на mk.ru,15 октября 2014,Ощущения действительно кафкианские.
144,https://www.mk.ru/blogs/posts/issledovanie-bolezni-obshhestva-ne-po-uchebnikam.html,Исследование болезни общества не по учебникам…. Блог Евгения Понасенкова на mk.ru,15 октября 2014,"Тупиковый, душный, ватно-геометрический сюрреализм."
145,https://www.mk.ru/blogs/posts/issledovanie-bolezni-obshhestva-ne-po-uchebnikam.html,Исследование болезни общества не по учебникам…. Блог Евгения Понасенкова на mk.ru,15 октября 2014,"И к «страусам» не пробиться, докричаться до толпы, бегущей к пропасти, не дадут гнилые поводыри."
146,https://www.mk.ru/blogs/posts/issledovanie-bolezni-obshhestva-ne-po-uchebnikam.html,Исследование болезни общества не по учебникам…. Блог Евгения Понасенкова на mk.ru,15 октября 2014,Вот пример.
147,https://www.mk.ru/blogs/posts/issledovanie-bolezni-obshhestva-ne-po-uchebnikam.html,Исследование болезни общества не по учебникам…. Блог Евгения Понасенкова на mk.ru,15 октября 2014,"В очередной раз звонили с ТВ (нет смысла называть канал - все тут одинаковы), приглашали в эфир по Украине, на тему АТО, нацгвардии, Россия-Украина и т.д., но сразу спросили, что я скажу?"
148,https://www.mk.ru/blogs/posts/issledovanie-bolezni-obshhestva-ne-po-uchebnikam.html,Исследование болезни общества не по учебникам…. Блог Евгения Понасенкова на mk.ru,15 октября 2014,"Потом, не смутившись, заявили, что им нужно совсем другое ""мнение"", не меняя интонации, спросили - могу ли я озвучить НУЖНОЕ им мнение, я, естественно, послал, а дальше - еще лучше: просили ""только не обижайтесь, Евгений, можно я вам буду все равно звонить - может быть, срастётся на другой теме""?"
149,https://www.mk.ru/blogs/posts/issledovanie-bolezni-obshhestva-ne-po-uchebnikam.html,Исследование болезни общества не по учебникам…. Блог Евгения Понасенкова на mk.ru,15 октября 2014,"Ну, и что - опять «царя» будете ругать?"
150,https://www.mk.ru/blogs/posts/issledovanie-bolezni-obshhestva-ne-po-uchebnikam.html,Исследование болезни общества не по учебникам…. Блог Евгения Понасенкова на mk.ru,15 октября 2014,Это он звонил?
151,https://www.mk.ru/blogs/posts/issledovanie-bolezni-obshhestva-ne-po-uchebnikam.html,Исследование болезни общества не по учебникам…. Блог Евгения Понасенкова на mk.ru,15 октября 2014,Или это он стоял с пушкой позади б…и?
152,https://www.mk.ru/blogs/posts/issledovanie-bolezni-obshhestva-ne-po-uchebnikam.html,Исследование болезни общества не по учебникам…. Блог Евгения Понасенкова на mk.ru,15 октября 2014,"Нет, конечно."
153,https://www.mk.ru/blogs/posts/issledovanie-bolezni-obshhestva-ne-po-uchebnikam.html,Исследование болезни общества не по учебникам…. Блог Евгения Понасенкова на mk.ru,15 октября 2014,"Вот почему я и говорю - самое глупое и опасное будет, когда ВСЁ станут сваливать на одного (а именно так и случится!)."
154,https://www.mk.ru/blogs/posts/issledovanie-bolezni-obshhestva-ne-po-uchebnikam.html,Исследование болезни общества не по учебникам…. Блог Евгения Понасенкова на mk.ru,15 октября 2014,"Самые опасные - не диктаторы (тем более - ну, где тут диктаторы?), и я бы даже первые их ""правые руки"" не записывал в самые страшные."
155,https://www.mk.ru/blogs/posts/issledovanie-bolezni-obshhestva-ne-po-uchebnikam.html,Исследование болезни общества не по учебникам…. Блог Евгения Понасенкова на mk.ru,15 октября 2014,Мало ли кто возомнит себя царем или захочет миллиарды в карман - это нормально для вида хомо.
156,https://www.mk.ru/blogs/posts/issledovanie-bolezni-obshhestva-ne-po-uchebnikam.html,Исследование болезни общества не по учебникам…. Блог Евгения Понасенкова на mk.ru,15 октября 2014,"Самые страшные - это т.н. ""маленькие люди"" - именно они создают страшные режимы, именно они пишут доносы, стерегут концлагерь и т.д."
157,https://www.mk.ru/blogs/posts/issledovanie-bolezni-obshhestva-ne-po-uchebnikam.html,Исследование болезни общества не по учебникам…. Блог Евгения Понасенкова на mk.ru,15 октября 2014,Так что первыми надо наказывать БЕЗЫМЯННЫХ редакторов и администраторов с ТВ и т.д.
158,https://www.mk.ru/blogs/posts/issledovanie-bolezni-obshhestva-ne-po-uchebnikam.html,Исследование болезни общества не по учебникам…. Блог Евгения Понасенкова на mk.ru,15 октября 2014,"Вообще же на необходимости нести агрессивную ахинею против Украины на свет дарвинов в отечественных СМИ вывели такую мразоту, такую бездарность, такую умственную немощь, которой не было НИКОГДА - даже в самые глухие годы совка."
159,https://www.mk.ru/blogs/posts/issledovanie-bolezni-obshhestva-ne-po-uchebnikam.html,Исследование болезни общества не по учебникам…. Блог Евгения Понасенкова на mk.ru,15 октября 2014,"Это та бездарщина, которая годами побиралась и копила ущербную ненависть ко всему человечеству."
160,https://www.mk.ru/blogs/posts/issledovanie-bolezni-obshhestva-ne-po-uchebnikam.html,Исследование болезни общества не по учебникам…. Блог Евгения Понасенкова на mk.ru,15 октября 2014,"И вот теперь эти шуты гороховые, которых назвали ""гостями"", ""экспертами"", ""политологами"" (если человек не знает истории и не разбирается в политике - его называют ""политологом"", если не умеет рисовать или режиссировать - ""перформером"", если он безвкусное чмо с бабской сумочкой и врожденными дефектами в разных частях тела - то ""стилистом"") заполняют эфир."
161,https://www.mk.ru/blogs/posts/issledovanie-bolezni-obshhestva-ne-po-uchebnikam.html,Исследование болезни общества не по учебникам…. Блог Евгения Понасенкова на mk.ru,15 октября 2014,"Я даже не знаю, кто это, как зовут, откуда взяли?"
162,https://www.mk.ru/blogs/posts/issledovanie-bolezni-obshhestva-ne-po-uchebnikam.html,Исследование болезни общества не по учебникам…. Блог Евгения Понасенкова на mk.ru,15 октября 2014,"Я их никогда не видел на эфирах, которые последние лет десять посещал."
163,https://www.mk.ru/blogs/posts/issledovanie-bolezni-obshhestva-ne-po-uchebnikam.html,Исследование болезни общества не по учебникам…. Блог Евгения Понасенкова на mk.ru,15 октября 2014,"Это просто специально выведенный сорт сорняка, который должен заполонить то, что еще недавно напоминало сад."
164,https://www.mk.ru/blogs/posts/nikto-ne-smog-by-sygrat-biografiyu-luchshe-yuriya-lyubimova.html,Никто не смог бы сыграть биографию лучше Юрия Любимова! . Блог Евгения Понасенкова на mk.ru,5 октября 2014,"Страна потеряла легенду, театр и кино – реформатора и сразу несколько эпох, я потерял человека, с которым работал и дружил."
165,https://www.mk.ru/blogs/posts/nikto-ne-smog-by-sygrat-biografiyu-luchshe-yuriya-lyubimova.html,Никто не смог бы сыграть биографию лучше Юрия Любимова! . Блог Евгения Понасенкова на mk.ru,5 октября 2014,"Это боль и печаль, но когда мы произносим имя Юрия Петровича мы всегда будем помнить не о смерти, которой для художника не существует, а о его бесконечных победах над превратным контекстом, над режимом, над мелочными врагами, над доносчиками, цензорами, хулителями и прочей биомассой, которая как Личность никогда и не рождалась."
166,https://www.mk.ru/blogs/posts/nikto-ne-smog-by-sygrat-biografiyu-luchshe-yuriya-lyubimova.html,Никто не смог бы сыграть биографию лучше Юрия Любимова! . Блог Евгения Понасенкова на mk.ru,5 октября 2014,При вечной травле дожить до 97 лет и до последнего дня работать!?
167,https://www.mk.ru/blogs/posts/nikto-ne-smog-by-sygrat-biografiyu-luchshe-yuriya-lyubimova.html,Никто не смог бы сыграть биографию лучше Юрия Любимова! . Блог Евгения Понасенкова на mk.ru,5 октября 2014,Это практически научно необъяснимая победа жизни – и навсегда таковою останется.
168,https://www.mk.ru/blogs/posts/nikto-ne-smog-by-sygrat-biografiyu-luchshe-yuriya-lyubimova.html,Никто не смог бы сыграть биографию лучше Юрия Любимова! . Блог Евгения Понасенкова на mk.ru,5 октября 2014,И даже без пафосных слов: почти два года назад Любимов после осложнений от гриппа (вернулся из «бездуховной» Италии в «духовную» Россию – и как всегда…) впал в кому – и все мои знакомые из СМИ писали некрологи и звонили - просили срочно дать информацию.
169,https://www.mk.ru/blogs/posts/nikto-ne-smog-by-sygrat-biografiyu-luchshe-yuriya-lyubimova.html,Никто не смог бы сыграть биографию лучше Юрия Любимова! . Блог Евгения Понасенкова на mk.ru,5 октября 2014,И были мною посланы.
170,https://www.mk.ru/blogs/posts/nikto-ne-smog-by-sygrat-biografiyu-luchshe-yuriya-lyubimova.html,Никто не смог бы сыграть биографию лучше Юрия Любимова! . Блог Евгения Понасенкова на mk.ru,5 октября 2014,"Кома в 95 – это «конец», но я знал, что Любимов должен установить еще один рекорд."
171,https://www.mk.ru/blogs/posts/nikto-ne-smog-by-sygrat-biografiyu-luchshe-yuriya-lyubimova.html,Никто не смог бы сыграть биографию лучше Юрия Любимова! . Блог Евгения Понасенкова на mk.ru,5 октября 2014,И он это сделал – вышел из комы и поставил спектакль в Большом театре!
172,https://www.mk.ru/blogs/posts/nikto-ne-smog-by-sygrat-biografiyu-luchshe-yuriya-lyubimova.html,Никто не смог бы сыграть биографию лучше Юрия Любимова! . Блог Евгения Понасенкова на mk.ru,5 октября 2014,"Я вам признаюсь честно: мне было важно, чтобы он хотя бы только вышел из той чертовой комы (пусть даже на день – из принципа!) – потому что коллектив предателей-алкашей уже готовил пузырьки с крокодиловыми слезами, а журналюги ожидали премии за срочную работу."
173,https://www.mk.ru/blogs/posts/nikto-ne-smog-by-sygrat-biografiyu-luchshe-yuriya-lyubimova.html,Никто не смог бы сыграть биографию лучше Юрия Любимова! . Блог Евгения Понасенкова на mk.ru,5 октября 2014,"Я дарвинист, но был готов просить любых мифических персонажей помочь в деле победы над реальностью."
174,https://www.mk.ru/blogs/posts/nikto-ne-smog-by-sygrat-biografiyu-luchshe-yuriya-lyubimova.html,Никто не смог бы сыграть биографию лучше Юрия Любимова! . Блог Евгения Понасенкова на mk.ru,5 октября 2014,Победа произошла.
175,https://www.mk.ru/blogs/posts/nikto-ne-smog-by-sygrat-biografiyu-luchshe-yuriya-lyubimova.html,Никто не смог бы сыграть биографию лучше Юрия Любимова! . Блог Евгения Понасенкова на mk.ru,5 октября 2014,"Это останется для истории и для всех вас, а со мной – беседы, репетиции, благословение в режиссерскую профессию и все то, что я видел и чему учился еще до нашего личного знакомства."
176,https://www.mk.ru/blogs/posts/nikto-ne-smog-by-sygrat-biografiyu-luchshe-yuriya-lyubimova.html,Никто не смог бы сыграть биографию лучше Юрия Любимова! . Блог Евгения Понасенкова на mk.ru,5 октября 2014,"Любимов – навсегда запомнится личностью, раздвинувшей рамки возможного и в искусстве, и в антропологии."
177,https://www.mk.ru/blogs/posts/nikto-ne-smog-by-sygrat-biografiyu-luchshe-yuriya-lyubimova.html,Никто не смог бы сыграть биографию лучше Юрия Любимова! . Блог Евгения Понасенкова на mk.ru,5 октября 2014,Энергия его деятельности сохранится в космосе нашего бытия.
178,https://www.mk.ru/blogs/posts/o-lyubvi.html,О любви. Блог Евгения Понасенкова на mk.ru,8 сентября 2014,"На самом деле, любовь проверяется осенью."
179,https://www.mk.ru/blogs/posts/o-lyubvi.html,О любви. Блог Евгения Понасенкова на mk.ru,8 сентября 2014,Летом - не то.
180,https://www.mk.ru/blogs/posts/o-lyubvi.html,О любви. Блог Евгения Понасенкова на mk.ru,8 сентября 2014,"На пляже, в жару - нет поэзии, нет четких контуров, нет формулировки, да и глаза разбегаются от вариантов."
181,https://www.mk.ru/blogs/posts/o-lyubvi.html,О любви. Блог Евгения Понасенкова на mk.ru,8 сентября 2014,"Весной еще хуже - организм с ума сходит от филологии слова ""весна"", ему все фотографии, все фильмы, все затертые фразы напоминают, что сейчас ""пришла весна - все оживает, пора влюбляться"" - вон коты уже, значит надо и тебе что-то срочно подцепить."
182,https://www.mk.ru/blogs/posts/o-lyubvi.html,О любви. Блог Евгения Понасенкова на mk.ru,8 сентября 2014,"Опять-таки почки, на реке лёд поломался, из-под него подснежники сами себя фотографируют и выкладываю в соцсети, скорее скинуть пальто - скорее получить насморк - и посреди этого любовь??"
183,https://www.mk.ru/blogs/posts/o-lyubvi.html,О любви. Блог Евгения Понасенкова на mk.ru,8 сентября 2014,Не смешите мои полуботинки!
184,https://www.mk.ru/blogs/posts/o-lyubvi.html,О любви. Блог Евгения Понасенкова на mk.ru,8 сентября 2014,Так что - осенью.
185,https://www.mk.ru/blogs/posts/o-lyubvi.html,О любви. Блог Евгения Понасенкова на mk.ru,8 сентября 2014,"Даже, исходя из подобной логики, лучше бы зимой (ядерной), но я не радикал."
186,https://www.mk.ru/blogs/posts/o-lyubvi.html,О любви. Блог Евгения Понасенкова на mk.ru,8 сентября 2014,Я за золотую середину.
187,https://www.mk.ru/blogs/posts/o-lyubvi.html,О любви. Блог Евгения Понасенкова на mk.ru,8 сентября 2014,Чтобы температура не сильно отвлекала от предмета временно вечного счастья (дрожь должна быть приятной).
188,https://www.mk.ru/blogs/posts/o-lyubvi.html,О любви. Блог Евгения Понасенкова на mk.ru,8 сентября 2014,И чтобы листья опадали.
189,https://www.mk.ru/blogs/posts/o-lyubvi.html,О любви. Блог Евгения Понасенкова на mk.ru,8 сентября 2014,"Вот прямо пять красных налево - семь желтых направо и последний зеленый - держится, символизируя несгибаемость отношений."
190,https://www.mk.ru/blogs/posts/o-lyubvi.html,О любви. Блог Евгения Понасенкова на mk.ru,8 сентября 2014,"Пару опавших можно поднять и нести, когда гуляете вместе."
191,https://www.mk.ru/blogs/posts/o-lyubvi.html,О любви. Блог Евгения Понасенкова на mk.ru,8 сентября 2014,Это придает физиологии необходимый культурному человеку романтизм.
192,https://www.mk.ru/blogs/posts/o-lyubvi.html,О любви. Блог Евгения Понасенкова на mk.ru,8 сентября 2014,"Потому что просто переспать - примитивно, а вот, когда за окном листопад, а на полке собрание сочинений кого-нибудь одобренного профессорами поэта-рогоносца: это уже по-человечески."
193,https://www.mk.ru/blogs/posts/o-lyubvi.html,О любви. Блог Евгения Понасенкова на mk.ru,8 сентября 2014,Так что осень - это замечательно.
194,https://www.mk.ru/blogs/posts/ya-ochen-khochu-chtoby-naseleniem-rossii-pravili-putin-i-ego-komanda.html,"Я очень хочу, чтобы населением России правили Путин и его команда . Блог Евгения Понасенкова на mk.ru",2 сентября 2014,"Смотрю на население этой страны (именно ""население"" именно ""этой страны"" - у меня случайных терминов никогда не бывает), на соседей, на многих знакомых - и вот просто уже хочу, чтобы ими правил именно Путин, именно его команда, именно эта система!!"
195,https://www.mk.ru/blogs/posts/ya-ochen-khochu-chtoby-naseleniem-rossii-pravili-putin-i-ego-komanda.html,"Я очень хочу, чтобы населением России правили Путин и его команда . Блог Евгения Понасенкова на mk.ru",2 сентября 2014,"Если бы не страдали немногочисленные вменяемые и просто прекрасные люди в России и за границей - я бы сейчас ВСЕ сделал, всю энергию и талант положил, чтобы поддержать режим, чтобы Путин царствовал долгие десятилетия, чтобы новые «опричники» не стеснялись в методах, чтобы в каждом доме была ""православиесамодержавиенародность"", чтобы это население все отдавало попам и государству, чтобы комитеты солдатских матерей не смущали министерство, чтобы граждане не лечились западными лекарствами и не пользовались бездуховной западной медициной - а лишь надеялись на исцеление путем целование костей мощей, чтобы никакими свободными СМИ и книжками они не наслаждались - пусть только гудок их зовет в разные пункты оруэлловского «скотного двора»!"
196,https://www.mk.ru/blogs/posts/ya-ochen-khochu-chtoby-naseleniem-rossii-pravili-putin-i-ego-komanda.html,"Я очень хочу, чтобы населением России правили Путин и его команда . Блог Евгения Понасенкова на mk.ru",2 сентября 2014,"Я бы очень хотел, чтобы местное население жрало только те продукты и ездило только на тех машинах, которые оно само произведет."
197,https://www.mk.ru/blogs/posts/ya-ochen-khochu-chtoby-naseleniem-rossii-pravili-putin-i-ego-komanda.html,"Я очень хочу, чтобы населением России правили Путин и его команда . Блог Евгения Понасенкова на mk.ru",2 сентября 2014,"Если бы не несколько приличных людей - я бы сейчас же пошел помогать «царю», его курсу, его режиму."
