,href,title,text,rating
0,https://irecommend.ru//content/limonnaya-vkusnyashka-pokhozhe-na-kvas,"
Лимонная вкусняшка, похоже на квас ","Приветствую! Я конечно не любитель пива, для меня казалось любое пиво очень невкусным, горьким. Но этот напиток от Carlsberg изменил мое мировоззрение. Зашёл я как-то в пятерочку, увидел данное пиво по скидочке, решил взять, попробовать, мало ли вкусным окажется, и видимо, я оказался прав. Вкус напоминает газировку Fanta, смешанного с квасом. Да, звучит странновато звучит, но по-другому я объяснить не смог. Я рекомендую попробовать этот напиток, даже не любителям пива. А вдруг вы им скоро станете  Ладно, это шутеечка)) Просто считаю, что попробовать стоит, ибо напиток зашёл мне по душе. Да, дороговато конечно за свой объем, но разок можно. ",5
0,https://irecommend.ru//content/nemnogo-razocharoval-no-kachestvo-kak-vsegda-khoroshee,"
Немного разочаровал, но качество как всегда хорошее! ","Воодушевившись потрясающим вкусом недавно опробованного ROUGE DE LUTIN, я решила попробовать еще один вид василеостровского эля - Тройной Пшеничный Эль. Бутылка как и в классическом шампанском объемом 0,75 литра, из темного толстого стекла. Также присутствует корковая пробка и мюзле. Этикетка лаконичная.Присутствуют только надписи, без рисунков. На контр-этикетке информация о составе, производителе и краткая характеристика вкуса. Состав натуральный, к основным компонентам пива добавлены натуральные ингредиенты, такие как цедра, можжевельник, кориандр.  Тройной Пшеничный Эль создан по рецептам бельгийского светлого эля. Он сварен из ячменного, карамельного и пшеничного солода и по-другому такой сорт эля называется трипель. 










Это напиток средней крепости - 7,5% алкоголя, с плотностью 17%. Перехожу к дегустации, но прежде нужно открыть бутылку.  Пробка такой же формы как и у шампанского, но запасного газа в бутылке нет, поэтому чтобы вытянуть такую пробку нужны усилия. В этот раз мужской силы рядом не оказалось, пришлось пробовать самой. И сил мне не хватило. Пробка отломилась. Пришлось далее вынимать остатки штопором. В общем, единственное что мне не нравится в этой упаковке, это сложность с откупориванием бутылки. Ну не для женских рук это, не для женских. После вскрытия, слышится небольшой хлопок и из горлышка выходит белый дымок. Аромат из бутылки сухой пшенички, только что высушенной на солнышке. Цвет насыщенный янтарный, с легкой замутненностью (так как пиво не фильтрованное). Пена средней густоты, белая, держится некоторое время. Вкус. Честно ожидала я совсем другого вкуса. Думала это будет что-то похожее на Blanche de Lutin Ожидала взрыв апельсиновой цедры и пряной терпкости кориандра. Но этот эль совершенно другого вкуса. Во-первых, сразу ощущается что пьешь пиво. Вкус пшеничного суховатого напитка с небольшим намеком на пряность кориандра. Ожидаемого вкуса цедры я не ощутила. На всей протяженности пития ощущается сильная горечь. Горечь можжевеловой травы, которая также остается и в послевкусии.  В целом, напиток хорошего качества, плотный с насыщенным пшеничным вкусом. После него нет похмелья, не болит голова или что-то еще. Очень хорошо мочегонит, кстати, чего не делает химическое пиво. Для любителей горького, рекомендую.  Отзывы на другие сорта василеостровского пива: Kriek de Lutin MELON ALE FRAMBOISE ALE Доктор Фауст Blond ",4
0,https://irecommend.ru//content/sekret-pivovara-svetloe-khoroshii-lager,"
Секрет пивовара Светлое - хороший лагер ","Олдскульный дизайн банки привлёк моё внимание на полке, и я решила взять себе и мужу по баночке на пробу. Объёмом 0,45 литра (как, собственно, и везде теперь). Алкоголя 4,7 %. И плотностью 11%. Состав идеальный: «вода, солод ячменный светлый, хмель» Ни чего лишнего производитель не стал добавлять и это очень хорошо. Забегая вперёд, скажу, что пиво понравилось и мне и супругу, как бы это странно не было. Ведь у нас совершенно разные вкусы в этом плане. Предварительно охладив и почистив корюшку, приступили к дегустации. По итогу, могу сказать следующее: Вкусное пиво с легкой горчинкой, которая остаётся и в послевкусии. Чувствуются фруктовые оттенки, но не сильно и идут фоном, без перебора. Определенно рекомендую. И помните, что всё хорошо в меру. ",5
0,https://irecommend.ru//content/lep-beloe-pshenichnoe,"
Л.Э.П. Белое пшеничное  ","Не так часто оставляю отзывы, но про эту пшеничку решил написать. «Л.Э.П. Белое пшеничное» это относительно новое пиво от «Очаково». Первый раз купил его, обратив внимание на интересный дизайн с медведем. К тому же ещё и пшеничное с цитрусовыми нотками. и я сразу подумал про бельгийскую стилистику пива. Алкоголь – 4,9%, плотность 12%. Пиво ароматное с кориандром и цитрусовыми нотками. Горечи практически нет. Легкое и мягкое. Цена 55 рублей делает его ещё более привлекательным. Мне понравилось. ",5
0,https://irecommend.ru//content/razocharovanie-1824,"
Разочарование ","Любил Пауляйнер светлое нефильтрованное, отличное пиво, но этот Сальватор - просто жесть, отвратительная горечь. Крепость конечно большая и детский сад я не ожидал, но такое просто перебор. Может в 17 веке это казалось бы чудом, но в наше время даже более простые и дешёвые бренды дадут фору этому напитку. Неприятный аромат. В общем сплошное разочарование. ",1
0,https://irecommend.ru//content/vkusnoe-krepkoe-pivo,"
Вкусное крепкое пиво ","Всем добрый день! В продаже появилось интересная разновидность пива Лёвенброй - Бокбир. Это светлое крепкое пиво с содержанием алкоголя 8%. Разливается в банки объемом 0,45 литра (ох уж этот маркетинг) коричнево-бронзового цвета с фирменной эмблемой Лёвенброй.  Информация по продукту Цвет - соломенный. Пена не самая обильная, но держится долго.  В аромате только легкий солод. Во вкусе характерная для обычных крепких сортов пива сладковатость и солод на фоне. Карбонизация средняя. Это пиво особо не освежает, если только сильно охладить. Зато присутствует тягучесть, что неплохо. В общем все похоже на другие сорта крепкого пива, но есть долгое фруктовое послевкусие, достаточно приятное. Любителям такого пива скорее всего понравится, да и другие иногда могут его отведать. Рекомендуем. ",5
0,https://irecommend.ru//content/mestechkovoe-zhivoe-pivo-so-srokom-godnosti-15-sutok,"
Местечковое живое пиво со сроком годности 15 суток ","Являюсь поклонником нефильтрованного пива Ставгород, но захотелось другого вкуса. Вспомнил про Карачаевское живое с 8-мисуточным сроком хранения, но в магазинах его не оказалось, сломалась линия на заводе. Увидел Хадыженское пиво в стеклянной бутылке со сроком хранения 15 суток, взял 3 бутылочки. Считаю, что чем меньше период хранения, тем оно вкуснее и натуральней. В Пятигорск в магазин Бананц завозят живое пиво в понедельник и пятницу, буду теперь знать. Бутылка классическая из зелёного стекла, в магазине стояла в холодильнике, охлаждения не потребовала. Наклейка ровная, пробка под открывашку.  На тыльной наклейки срок годности действительно 15 суток, экстрактивность 11%, спирта 4 млмл на 100 мл. В составе вода, солод, хмель. Если верить надписи на передней наклейке, то пиво изготовлено на основе воды горных источников предгорий Кавказа. Сразу хочется номер скважины БИС😀. Ну да ладно, это на совести производителя.  После первого глотка обильная стойкая пена, которая не спадает минуты 3. Вкус терпкий, горьковатый, газация выше среднего. Выпить бутылку залпом за раз у меня не получилось, т.е. мягким это пиво не назовешь. Хотя по крепости оно слабое, и опьянения после 3 бутылок никакого не наступило. Вкусное, классическое, простое. ",5
0,https://irecommend.ru//content/khoroshii-svetlyi-lager,"
Хороший светлый лагер ","Решил написать еще один отзыв на пиво от аливарии. В этот раз взял Богемское паровое (Алiварыя Багемскае Паравое). Покупал в банке, объем 0,5. Это светлое пиво (лагер), в составе указаны вода, ячменный светлый пивоваренный солод, карамельный солод и хмелепродукты. По крепости - 5,7 градусов. Выглядит банка вот так  Аромат немного сладковатый и фруктовый. Вкус мне понравился, достаточно плотный и густой и чувствуется карамельный солод, а горчинка чувствуется совсем немного. Почитал что такой эффект получился из-за технологии по которой это пиво делают - дрожжи бродят при высокой температуре, как эль и за счет этого пиво как раз получило такой вкус.  Пьется пиво легко, неприятного послевкусия не заметил. Попробовать рекомендую тем, кто любит эли и светлое пиво. ",5
0,https://irecommend.ru//content/neplokhoe-pivo-osobenno-s-laimom,"
 Неплохое пиво, особенно с лаймом  🍈🍋 ","Всем доброго времени суток!🌸 Не люблю пиво в принципе, предпочитаю вино, особенно новозеландское Бранкот Истейт. Вот прямо рекомендую его попробовать, скорее всего потом другое вино не будет восприниматься даже) Но этот отзыв о пиве) Пиво Corona Extra - отзывы Я иногда могу выпить Corona Extra. Особенно за рубежом оно вкусное, вот недавно пила в Доминикану, реально отличается от нашего. Пиво Corona Extra - отзывы Пиво Corona Extra приятное на вкус, не вызывает похмелья. Даже если выпить целый сет, которым оно зачастую продается. Так и покупаем. Пиво Corona Extra - отзывы 










Пиво Corona Extra - отзывы Пиво Corona Extra имеет небольшой объем. Пиво Corona Extra стоит порядка 70-90 рублей за бутылку в зависимости от магазина и акций. Пиво Corona Extra - отзывы Пиво Corona Extra я пью с кусочком лайма и обязательно холодным. Пиво Corona Extra - отзывы 










Пиво Corona Extra - отзывы Пиво Corona Extra приятное на вкус, в отличии от других сортов пива. Пиво Corona Extra - отзывы Пиво Corona Extra РЕКОМЕНДУЮ) Но в умеренных количествах, ведь употребление алкоголя вредит вашему здоровью! Спасибо за прочтение моего отзыва! Надеюсь, он был Вам полезен!🌸 ",5
0,https://irecommend.ru//content/ne-stoit-107,"
Не стоит ","Намедни взял две баночки этого пива DAB ORIGINAL. По цветовой гамме это пиво лёгкого светло-соломенного цвета с отличной пивной шапкой которая держится продолжительное время, что меня очень порадовало. Ещё сразу же бросается в глаза, так это сильная карбонизация данного пивка. По запаху пиво не интересное, запах стойкий и присутствуют ярко выраженные солодовые нотки, при этом аж приторно сладкие. Больше в запахе ничего нет. А вот теперь самое главное - это вкус этого немецкого чуда пивоварения: вкус ничем ни отличается и не запоминается, он такой проходной что-ли, не запоминающийся, пустоватый, а на послевкусии практически ничего не остаётся. Это как ничем не примечательный троешник в классе и ли человек в компании который уйдет, а вы ни сразу и заметите. Потому ну такое бюргерское дерьмецо. Стоит пить если хотите попробовать для себя, чтобы расширить свой пивной кругозор и все, а так потрачено. ",2
0,https://irecommend.ru//content/gruzite-pivo-bochkami-platit-pridetsya-pochkami,"
Грузите пиво бочками - платить придется почками. ","Приветствую вас, дорогие пивоманы, бытовые алкоголики, трезвенники и неопределившиеся еще любопытные читатели! Не придавайте особого значения заголовку хотя доля правды в нем есть  - просто не придумал ничего лучше  На самом деле, от употребления пива страдают печень и обмен веществ Пивной живот - не миф, не рекомендую проверять на себе. И это только вершина айсберга! Не все знают о существовании коварного внутреннего ожирения, а это ожирение такого нужного нам сердца в первую очередь. Так что вместо пива лучше рюмку-другую водки Ок, на этом закончим предостерегающую часть нашего короткого заседания, и перейдем к предмету отзыва. Пиво Faxe Premium купил случайно - по акции, да и то имея проверенные сведения, что на обед будет жареная мойва. Надо сказать, не частая гостья на нашем столе. По такому случаю и купил. Дизайн банки зачетный.  Еще несколько сотен лет назад в Германии был издан т.н. ""закон о чистоте пива"", который предписывал использовать для его производства только воду, солод и хмель. И еще эта троица компонентов называется ""пивная триада"" - как раз то, что мы называем ""классическим"" пивом, не особо задумываясь, что стоит за этим словом. Faxe Premium сотворен с соблюдением упомянутого ""закон о чистоте пива"" - можете убедиться. Из текста на наклейке следует, что пиво произведено прямо там - в Дании. Да и на банке то же самое написано.  Пеностойкость оценить не могу: зима, понимаете ли, а зимой я холодное пиво не пью, только комнатной температуры боюсь простудить слабое горло. Только налил - пена сразу осела, за считанные секунды.  Вкусовые качества у Faxe Premium неплохие, но и ничего выдающегося не заметил. Просто вкусное качественное пиво, что уже не мало. Учитывая классический состав, кислить оно не может в принципе. Горчинка едва-едва заметна где-то на заднем плане, что отнесу к плюсам. С жареной мойвой можно в одну личность две таких литровых банки употребить и не заметишь, как это произошло. Ну, захмелеешь слегка, конечно, но время пролетит незаметно.  Желаю вам здоровья, мужества и удачи сделать правильный выбор между закусками к пиву, и чувства меры при его употреблении. О напитках и еде писать скучно, а читать, наверное, еще более скучно. Поэтому, в качестве компенсации (или бонуса) предлагаю вам материалы на отвлеченные темы: Нетуристический город на Красном море: по его улицам можно ходить, не опасаясь, что будут звать в лавку и хватать за руки. В Турунче все спокойно. Санаторий на берегу Эгейского моря. Спасибо за внимание, до встречи! ",4
0,https://irecommend.ru//content/priyatnoe-pivo-4,"
Приятное пиво ","Всем привет! В магазине Дикси приобрели за 79 рублей чешское пиво Гамбринус (которое оказалось словацким). Обычная банка объемом 0,5 литра В составе все также без неожиданностей  Цвет соломенный насыщенный. Вначале пена очень высокая, но за минуту она спадает. Аромат солодово-цветочный, свежий. Во вкусе преобладает цветочность, сдобренная хорошей освежающей карбонизацией. Очень приятное легкое пиво с насыщенным вкусом - очень питкое и мягкое - литр уходит совершенно незаметно. Однозначно рекомендуем по хорошей цене. ",5
0,https://irecommend.ru//content/priyatnoe-pshenichnoe-pivo,"
Приятное пшеничное пиво ","Эх! Люблю я пробовать разные пивные новинки. Вот и в этот раз не смогла пройти мимо акции в супермаркете. Пшеничное светлое нефильтрованное один из моих любимых сортов! Повертела баночку в руках, литовское пиво, произведенное в Литве, не по лицензии. Стало интересно с чем они вышли на наш рынок. До селе не пробовала никакого литовского пива и даже не знала, что такое существует. А вот, оказывается, существует такой пивной завод да еще и с давними традициями, как потом насмотрела на просторах интернета. Будем знать! В гости к прибалтийским соседям сейчас не съездить, так хоть у себя дома угоститься их белым элем) Одним словом купила на пробу. В составе: вода, пшеничный и ячменный солод, хмель, дрожжи - ничего лишнего, никаких вкусовых добавок, что порадовало. К тому же традиционный европейский объем 1 пинта, что равно 568 мл. Приятно, когда объем продукта не урезанный, например, 450 мл, как часто любят делать многие производители. Типа, вам все равно, а нам экономия...))) Оформление банки в целом без лишнего пафоса и рекламных заманух и обещаний. Нормально, приятно выглядит.  Пробуем. Аромат приятно пшеничный, никаких лишних ароматизаторов не почувствовала. Пенится хорошо, умеренно. Пена стойкая.  Цвет напитка золотистый, непрозрачный, как и должно быть у нефильтрованного пшеничного. По вкусу достаточно насыщенное, не водянистое, не кислое, чем, к сожалению, часто грешат другие сорта пшеничного нефильтрованного, не буду здесь конкретизировать, думаю, что те, кто периодически пьет такое пиво, поймут меня. Крепость нормальная, 4,8% алкоголя. Приятное, ""остренькое"", но без лишней горечи, которая здесь вообще ни к чему. Хорошее пиво! Достойно быть на вашем столе! Цена, конечно, немного не ""масс-медиа"", но по акции можно себе позволить. Да и, если цель не ""нахлестаться пивасом"", чтоб ""аквариум расплескивался"", как говорит один мой знакомый, простите мне здесь эти вульгаризмы, а выпить баночку достойного белого эля, то нормально)) Одним словом, литовскому пиву быть!)) Рекомендую попробовать! Всем доброго здоровья, в основе которого лежит умеренность во всем, особенно в алкоголе))) ",5
0,https://irecommend.ru//content/dva-solodadva-khmelya-dubl-vtoroi,"
""Два солода,два хмеля"" дубль второй ","После первого представителя этой линейки я купил его второго собрата , на этот раз пшеничного.Обратите внимание при покупке, что оформление обоих сортов отличается лишь двумя словами на этикетке, поэтому будьте внимательны, особенно если оставили очки дома. Общее впечатление - мутное, много пены и кислый запах. Когда из запаха исчезает кислота, то остается легкий аромат солода и дрожжей. Вкус бледный, водянистый, в основе - сладковатый солод со следами гвоздики, умеренно кислый. Если жатецкий хмель как-то ощущается, то заявленный в составе ""Магнум"" надо искать с ""фонарем и собаками"". В целом вкус достаточно пустой и несбалансированный. К закуске нетребовательно, температурный оптимум примерно 16-18 градусов. Итого - если сравнивать с ""нефильтрованным светлым"" из этой же линейки, то можно сказать, что перед нами очередной инвалид от пивоварения. Налицо откровенная экономия сырья в угоду себестоимости и, как следствие, не самые радужные гастрономические ощущения.Убогое до такой степени пшеничное пиво я встречал только среди контрактных немецких сортов, что стоят дешевле отечественных. Рекомендовать подобное у меня ни рука ни язык не повернутся, но если кому-то нужна дешевая баклажка, чтобы водку запивать, то подойдет без сомнений. ",3
0,https://irecommend.ru//content/stoit-vzyat-khotya-za-nazvanie,"
Стоит взять хотя бы за название ","Маркетинг, наше всё. Про пиво ""Eboshi"" (прости, господи) можно сказать то же самое во весь голос тысячу раз... Двоюродный кузен Kirin на деле немец. Впрочем, нужно отдать должное качественный и недорогой немец. Без изысков, что делает его универсальным. Обычное светлое пиво, вкус очень умеренный,пена стойкая, мелкая; горечи почти совсем нет, послевкусия - тоже. Важно то, что негативных последствий умеренных возлияний не отмечено. На банке информация на русском языке ""с завода"", а не на наклейке, то есть предполагаемый рынок сбыта известен заранее. Говорит ли это о потере качества? не знаю... Подобного пива нигде кроме как в России видеть не доводилось. Неплохой обеденный вариант или летний напиток, когда не хочешь воды или газировки. ",4
0,https://irecommend.ru//content/teper-v-lyubimtsakh-obzor-byudzhetnogo-piva-eurotour-lager-iz-kb,"
Теперь - в любимцах. Обзор бюджетного пива Eurotour Lager из КБ. ","Всем привет! Я люблю пиво. И часто беру себе что-нибудь новенькое в магазине на пробу. В «Красном и Белом» я сразу обратила внимание на данное пиво - Пиво OeTTINGER Brauerei «Eurotour Lager». И вот делюсь с вами своим впечатлением. Итак, Пиво «Eurotour Lager» Рассмотрим продукт подробнее. Общая информация ♣ Цена – 45 рублей (цена была со скидкой) ♣ Объем (вес) – 0,5 л. ♣ Алк.: – 5,4 %. ♣ Место покупки: магазин «Красное Белое» Пиво OeTTINGER Brauerei «Eurotour Lager» ♥ Упаковка и внешний вид товара Мне понравился сам внешний дизайн банки. Он хоть и простой, но я сразу обратила внимания на данную банку. Претензий к упаковке у меня нет. Пиво OeTTINGER Brauerei «Eurotour Lager» ♥ Вкус. Само пиво «Eurotour Lager» светлое и фильтрованное. На внешний вид стандартного золотистого цвета, чуть более темное что я привыкла видеть у других сортов. Пиво OeTTINGER Brauerei «Eurotour Lager» Пахнет пиво вкусно. Не чувствуется химических примесей. Пиво создает и пену. На вкус и аромат все очень неплохо. У меня никаких претензий нет. Пиво OeTTINGER Brauerei «Eurotour Lager» Для меня пиво OeTTINGER Brauerei «Eurotour Lager» относится к категории вкусных и приятных. Пьется легко. Неприятной горечи нет. Вкус отличается от других подобных продуктов примерно одного ценового сегмента. У меня возникли ассоциации с «живым» пивом, именно тем которые продаются на розлив в каких-нибудь пивных заводах моего города. Пиво OeTTINGER Brauerei «Eurotour Lager» Сам алкоголь я в пиве не особо чувствую. Пьется легко и приятно. Не приятной горечи или отталкивающего послевкусия нет. Пиво OeTTINGER Brauerei «Eurotour Lager» В общем и целом, за такую стоимость отличный вариант. Думаю, куплю это пиво еще и не раз. Для меня оно ничем не хуже более дорогих аналогов в магазине, которых я перепробовала немало. На этом у меня все. Пиво OeTTINGER Brauerei «Eurotour Lager» ♥♥♥ Заключение♥♥♥ Пиво OeTTINGER Brauerei «Eurotour Lager» - отличный вариант бюджетного пива. От меня высшая оценка.. К покупке рекомендую. С вами была ваша ♥ Неонила ",5
0,https://irecommend.ru//content/nastoyashchee-abbatskoe-pivo-ne-ostavit-ravnodushnym-dazhe-samogo-priveredlivogo-gurmana,"
Настоящее аббатское пиво. 🍻 Не оставит равнодушным даже самого привередливого гурмана. ","Здравствуйте. Я редко пью пиво, но всё же пью. Люблю и светлое, и тёмное пиво. Второе больше. Пиво Leffe Brune покупаю периодически. Чаще в Красном&Белом, так как цена гораздо ниже чем в обычных пивнушках. Например, в К&Б бутылка 0,33 стоит около 80 рублей, а в пивнушке у дома такая же 109 руб. Разница ощутимая, особенно если покупать не одну бутылку.  ОСНОВНАЯ ИНФОРМАЦИЯ. Бренд: Leffe Страна: Бельгия Объем: 0,33л Цена: 80 руб Место покупки: Красное&Белое  ВНЕШНИЙ ВИД. Мне очень нравится внешний вид бутылки. Стекло темно-коричневого цвета. Этикетка выполнена в желто-коричневых тонах. Пиво Leffe BruneС обратной стороны есть этикетка с основной информацией. Пиво Leffe BruneТакже на бутылке есть логотип бренда. Пиво Leffe BruneГорлышко и пробка обернуты тонкой коричневой фольгой с наименованием вида пива. Пиво Leffe BruneФольга тонкая, легко рвётся. Что бы снять её с пробки придётся потратить немного времени. Но можно открыть и не снимая её. Пиво Leffe Brune  ХАРАКТЕРИСТИКА, СОСТАВ. Состав пива натуральный, даже без консервантов. Меня это очень радует. вода питьевая, солод пивоваренный ячменный, жженный солод, кукуруза, ячмень, сахар, хмель. Пиво Leffe Brune Пиво Leffe BruneПиво достаточно крепкое. В Brune 6,5% алкоголя, так что стоит контролировать количество выпитого. Пиво Leffe BruneХудеющим необходимо задуматься перед употреблением, в бутылке объёмом 0,33л содержится 189 ккал. Это не мало для пива, а с учётом закусок есть риск набрать лишние ккал. Но, если вы пьёте пиво очень редко, то я вас прошу - не думайте о каллориях, просто наслаждайтесь.  РЕКОМЕНДАЦИИ ПО УПОТРЕБЛЕНИЮ. Пиво Leffe Brune производитель рекомендует предварительно охладить до 6⁰. Употреблять лучше с мясными или рыбными закусками. Я с этим согласна, но предпочла бы вяленую или копченую рыбу. В этот раз у меня к пиву были мясные чипсы, я пила и думала что к этому пиву просто необходима рыба.  МОИ ВПЕЧАТЛЕНИЯ. Пиво я наливала под углом 45⁰, но тем не менее образовалась шикарная пышная пена. Пена долго не падает, имеет красивый карамельный цвет и нежнейшую структуру. Постепенно пенная шапка уменьшается и можно оценить красивый темно-коричневый оттенок напитка. Пиво Leffe BruneПиво оправдывает мои ожидания. Оригинальный вкус мне очень нравится. Присутствует горчинка, но пиво нельзя назвать горьким, напитку скорее подойдёт слово ""жженный"". Оно мягкое и имеет сладковатое послевкусие, заметно ощущается карамельный вкус. Есть ещё ноты которые я до конца не смогла определить, это что-то среднее между кофейным напитком и ромом. Пиво в меру газированное, как раз то что нужно, я не люблю когда пиво напоминает шампанское. Единственный набольшой минус для меня - это консистенция. Мне бы хотелось что бы пиво было более плотное. Аромат очень приятный, я улавливаю впервую очередь аромат жженного ячменя, далее чувствуется карамельный и хмелевой аромат. Пиво пьётся легко, даже если его не закусывать. Но я рекомендую все таки купить к нему копченую или вяленую рыбку. Такой комплект однозначно украсит вечер. Высокий градус при употреблении не чувствуется, но после бутылочки уже становится веселее. На утро никакого похмельного синдрома нет, но я и не пью сверх меры.  ИТОГ. Пиво Leffe Brune я конечно же рекомендую. Это аббатское пиво не оставит равнодушным даже гурмана. На мой взгляд это пиво подойдёт как мужчинам, так и женщинам. Цену считаю адекватной, особенно в магазинах К&Б. Очень хочется что бы это пиво появилось в бутылках объёмом 0,5л. Потому что такого вкусного пива 0,33 мало, а больше чем 0,5 пива я выпиваю крайне редко.  P.S. Если вам понравился мой отзыв, заходите в МОЙ ПРОФИЛЬ и в отзывы на Алкоголь. Вам может быть интересно: - Пиво Guinness Draught ",5
0,https://irecommend.ru//content/inogda-mozhno-brat-2,"
Иногда можно брать ","Попробовав немецкое пиво - «Thron Lager», решил попробовать другой сорт. И остановился на пшеничном варианте - «Thron Weizen». Взял его по 80 рублей в известном гипермаркете. Пиво светлое нефильтрованное неосветленное пастеризованное. Начальная плотность 11,8%, алкоголя 5% и спирт не чувствуется. В аромате чувствуется солод. Во вкусе также солод и немного банана и гвоздики, совсем чуть-чуть. Минимум горечи, слегка пресновато и хотелось бы по насыщеннее. В послевкусии солод и кислинка. Пена мелкая и зернистая, достаточно плотная. Пиво «Трон Вайзен» питкое и легкое, хорошо освежает, выпить можно много. По скидочной цене в 80 рублей можно иногда брать. Но по полной стоимости можно найти и интереснее варианты. ",5
0,https://irecommend.ru//content/nevzrachnyi-lager-iz-niderlandov,"
Невзрачный Лагер из Нидерландов. ","Пивной бренд""LanderBrau"" из Нидерландов уже довольно давно представлен на российском рынке, этот бренд является одним из главных стратегических от крупней пивоварни""Swinkels Family Brewers N.V."". LanderBrau Premium Beer(Лэндербрау премильное)Алк.4,9%,ЭНС.10,7%Горечь(IBU):21Низовое брожениеНидерланды, г. ЛисхаутSwinkels Family brewers N.V. У пивоварни 3 века истории и 7 поколений правления, также это независимый семейный бизнес. Цвет золотистый. Аромат слабый сладко-солодовый. Пена образуется средняя мелкопористая, держится не очень долго и немного остаётся на стенках бокала. Вкус лёгкий, освежающий, с умеренной горчинкой , а также переходящую в кислинку и слабыми зерновыми-травяными нотами в среднем по длительности послевкусии. Тело среднетелое и питкое. В целом это обычный невзрачный евролагер, впрочем как и все бренды лагера по едентичным характеристикам только под разными выпускаемыми брендами от этой пивоварни""Swinkels Family brewers N.V."" Цена явно завышена да и премиального в этом продукте ничего нет, хотя возможно, ингредиенты, но всё же главные критерии для потребителей являются органолептические характеристики, а в этом продукте, к сожалению, все усреднённые... Спасибо за внимание и всем новых гастрономических открытий! ",3
